id_participant,type,category_learning_trial,condition_experiment,tick,completed_by,participant_id,starting_time_trial,finishing_time_trial,reaction_time,category,category_id,category_selected,category_selected_id,correct,trained,practice_trial,iti_trial,previous_category_id,previous_category,selected_id,current_position_entity_selected_x,current_position_entity_selected_y,selected_entity_category_id,selected_entity_category,changed_entity_id,changed_entity_category_id,changed_entity_category,current_position_entity_changed_x,current_position_entity_changed_y,first_round,second_round,monitoring_trial,trial_no_change,from_category_id,to_category_id,selected_entity_id,HOSTILE_entities,NEUTRAL_entities,PENDING_entities,UNKNOWN_entities,FRIEND_entities,ASSUMED_FRIEND_entities,ASSUMED_HOSTILE_entities,UNCERTAIN_FRIEND_entities,UNCERTAIN_HOSTILE_entities,total_entities_second_round,round
7,complete_monitoring_trial,,3,2975,CLICKED_monitoring,7,1606831586579,1606831587286,707,,,,,True,,,1464.0,6,ASSUMED_HOSTILE,,370,312,3,NEUTRAL,18.0,3,NEUTRAL,370.0,312.0,0.0,1.0,11.0,False,6,3,18,6.0,3.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,3228,CLICKED_monitoring,7,1606831590822,1606831592348,1526,,,,,True,,,1531.0,1,UNKNOWN,,507,480,4,HOSTILE,3.0,4,HOSTILE,507.0,480.0,0.0,1.0,12.0,False,1,4,3,7.0,3.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,3397,CLICKED_monitoring,7,1606831594908,1606831595732,824,,,,,True,,,558.0,2,FRIEND,,361,253,4,HOSTILE,6.0,4,HOSTILE,361.0,253.0,0.0,1.0,13.0,False,2,4,6,8.0,3.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,3648,CLICKED_monitoring,7,1606831599003,1606831600752,1749,,,,,True,,,1269.0,5,ASSUMED_FRIEND,,702,478,4,HOSTILE,13.0,4,HOSTILE,702.0,478.0,0.0,1.0,14.0,False,5,4,13,9.0,3.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,3893,CLICKED_monitoring,7,1606831604732,1606831605655,923,,,,,True,,,1977.0,6,ASSUMED_HOSTILE,,339,263,2,FRIEND,19.0,2,FRIEND,339.0,263.0,0.0,1.0,15.0,False,6,2,19,9.0,3.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,4320,TIMEOUT_monitoring,7,1606831609183,NA,NA,,,,,False,,,1524.0,1,UNKNOWN,,NA,NA,NA,NA,4.0,2,FRIEND,528.0,610.0,0.0,1.0,16.0,False,1,2,NA,9.0,3.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,4535,CLICKED_monitoring,7,1606831617711,1606831618490,779,,,,,True,,,1527.0,5,ASSUMED_FRIEND,,536,296,1,UNKNOWN,14.0,1,UNKNOWN,536.0,296.0,0.0,1.0,17.0,False,5,1,14,9.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,4788,CLICKED_monitoring,7,1606831622437,1606831623551,1114,,,,,True,,,1945.0,5,ASSUMED_FRIEND,,238,571,6,ASSUMED_HOSTILE,15.0,6,ASSUMED_HOSTILE,238.0,571.0,0.0,1.0,18.0,False,5,6,15,9.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,5070,CLICKED_monitoring,7,1606831627384,1606831629195,1811,,,,,True,,,1827.0,5,ASSUMED_FRIEND,,142,238,1,UNKNOWN,16.0,1,UNKNOWN,142.0,238.0,0.0,1.0,19.0,False,5,1,16,9.0,3.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,5451,TIMEOUT_monitoring,7,1606831631817,NA,NA,,,,,False,,,615.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,17.0,4,HOSTILE,195.0,356.0,0.0,1.0,20.0,False,5,4,NA,10.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,5614,CLICKED_monitoring,7,1606831639310,1606831640059,749,,,,,True,,,509.0,3,NEUTRAL,,415,317,5,ASSUMED_FRIEND,2.0,5,ASSUMED_FRIEND,415.0,317.0,0.0,1.0,21.0,False,3,5,2,10.0,2.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,5857,CLICKED_monitoring,7,1606831643980,1606831644935,955,,,,,True,,,1916.0,1,UNKNOWN,,290,160,6,ASSUMED_HOSTILE,5.0,6,ASSUMED_HOSTILE,290.0,160.0,0.0,1.0,22.0,False,1,6,5,10.0,2.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,6086,CLICKED_monitoring,7,1606831648720,1606831649513,793,,,,,True,,,1780.0,5,ASSUMED_FRIEND,,300,375,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,300.0,375.0,0.0,1.0,23.0,False,5,6,2,10.0,2.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,6282,CLICKED_monitoring,7,1606831652344,1606831653427,1083,,,,,True,,,829.0,1,UNKNOWN,,340,118,5,ASSUMED_FRIEND,14.0,5,ASSUMED_FRIEND,340.0,118.0,0.0,1.0,24.0,False,1,5,14,10.0,2.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,6491,CLICKED_monitoring,7,1606831656924,1606831657614,690,,,,,True,,,1494.0,6,ASSUMED_HOSTILE,,435,368,2,FRIEND,2.0,2,FRIEND,435.0,368.0,0.0,1.0,25.0,False,6,2,2,10.0,2.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,6736,CLICKED_monitoring,7,1606831661534,1606831662504,970,,,,,True,,,1917.0,6,ASSUMED_HOSTILE,,186,286,5,ASSUMED_FRIEND,5.0,5,ASSUMED_FRIEND,186.0,286.0,0.0,1.0,26.0,False,6,5,5,10.0,2.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,7121,TIMEOUT_monitoring,7,1606831665199,NA,NA,,,,,False,,,691.0,4,HOSTILE,,NA,NA,NA,NA,0.0,1,UNKNOWN,555.0,481.0,0.0,1.0,27.0,False,4,1,NA,9.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,7354,CLICKED_monitoring,7,1606831673976,1606831674877,901,,,,,True,,,1774.0,2,FRIEND,,426,188,3,NEUTRAL,2.0,3,NEUTRAL,426.0,188.0,0.0,1.0,28.0,False,2,3,2,9.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,24.0,1.0
7,complete_monitoring_trial,,3,7581,CLICKED_monitoring,7,1606831678604,1606831679408,804,,,,,True,,,1724.0,5,ASSUMED_FRIEND,,91,328,3,NEUTRAL,5.0,3,NEUTRAL,91.0,328.0,0.0,1.0,29.0,False,5,3,5,9.0,4.0,0.0,2.0,3.0,1.0,5.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,286,CLICKED_monitoring,8,1606834554324,1606834558835,4511,,,,,False,,,859.0,1,UNKNOWN,,519,503,2,FRIEND,0.0,4,HOSTILE,591.0,388.0,0.0,1.0,0.0,False,1,4,6,3.0,2.0,0.0,5.0,2.0,6.0,6.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,476,CLICKED_monitoring,8,1606834562467,1606834562846,379,,,,,False,,,1605.0,6,ASSUMED_HOSTILE,,399,553,5,ASSUMED_FRIEND,18.0,5,ASSUMED_FRIEND,552.0,543.0,0.0,1.0,1.0,False,6,5,13,3.0,2.0,0.0,5.0,2.0,7.0,5.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,795,CLICKED_monitoring,8,1606834565585,1606834569568,3983,,,,,False,,,727.0,5,ASSUMED_FRIEND,,610,628,5,ASSUMED_FRIEND,12.0,1,UNKNOWN,208.0,240.0,0.0,1.0,2.0,False,5,1,13,3.0,2.0,0.0,6.0,2.0,6.0,5.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,1010,CLICKED_monitoring,8,1606834573422,1606834574536,1114,,,,,False,,,1552.0,1,UNKNOWN,,231,543,5,ASSUMED_FRIEND,1.0,2,FRIEND,258.0,283.0,0.0,1.0,3.0,False,1,2,16,3.0,2.0,0.0,5.0,3.0,6.0,5.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,1293,CLICKED_monitoring,8,1606834578337,1606834580505,2168,,,,,False,,,1777.0,6,ASSUMED_HOSTILE,,160,452,2,FRIEND,19.0,2,FRIEND,383.0,525.0,0.0,1.0,4.0,False,6,2,1,3.0,2.0,0.0,5.0,4.0,6.0,4.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,1511,CLICKED_monitoring,8,1606834583241,1606834585201,1960,,,,,False,,,651.0,6,ASSUMED_HOSTILE,,516,225,3,NEUTRAL,20.0,1,UNKNOWN,279.0,532.0,0.0,1.0,5.0,False,6,1,9,3.0,2.0,0.0,6.0,4.0,6.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,1710,CLICKED_monitoring,8,1606834587821,1606834589451,1630,,,,,False,,,598.0,1,UNKNOWN,,125,565,2,FRIEND,2.0,5,ASSUMED_FRIEND,489.0,493.0,0.0,1.0,6.0,False,1,5,1,3.0,2.0,0.0,5.0,4.0,7.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,1914,CLICKED_monitoring,8,1606834592572,1606834593803,1231,,,,,False,,,1098.0,1,UNKNOWN,,233,674,5,ASSUMED_FRIEND,3.0,6,ASSUMED_HOSTILE,48.0,416.0,0.0,1.0,7.0,False,1,6,16,3.0,2.0,0.0,4.0,4.0,7.0,4.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,2238,CLICKED_monitoring,8,1606834597741,1606834600654,2913,,,,,False,,,1914.0,6,ASSUMED_HOSTILE,,341,259,2,FRIEND,3.0,3,NEUTRAL,120.0,312.0,0.0,1.0,8.0,False,6,3,7,3.0,3.0,0.0,4.0,4.0,7.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,2568,CLICKED_monitoring,8,1606834604472,1606834607804,3332,,,,,False,,,1602.0,5,ASSUMED_FRIEND,,510,478,6,ASSUMED_HOSTILE,2.0,3,NEUTRAL,338.0,642.0,0.0,1.0,9.0,False,5,3,21,3.0,4.0,0.0,4.0,4.0,6.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,2863,CLICKED_monitoring,8,1606834611813,1606834614029,2216,,,,,False,,,1979.0,2,FRIEND,,605,369,5,ASSUMED_FRIEND,1.0,5,ASSUMED_FRIEND,391.0,682.0,0.0,1.0,10.0,False,2,5,13,3.0,4.0,0.0,4.0,3.0,7.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,3111,CLICKED_monitoring,8,1606834617522,1606834619363,1841,,,,,False,,,1454.0,1,UNKNOWN,,283,504,3,NEUTRAL,4.0,3,NEUTRAL,658.0,358.0,0.0,1.0,11.0,False,1,3,2,3.0,5.0,0.0,3.0,3.0,7.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,3435,CLICKED_monitoring,8,1606834622060,1606834626228,4168,,,,,False,,,669.0,3,NEUTRAL,,406,545,5,ASSUMED_FRIEND,2.0,2,FRIEND,82.0,576.0,0.0,1.0,12.0,False,3,2,18,3.0,4.0,0.0,3.0,4.0,7.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,3832,CLICKED_monitoring,8,1606834630190,1606834634601,4411,,,,,False,,,1935.0,1,UNKNOWN,,422,439,5,ASSUMED_FRIEND,5.0,5,ASSUMED_FRIEND,543.0,567.0,0.0,1.0,13.0,False,1,5,13,3.0,4.0,0.0,2.0,4.0,8.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,4112,CLICKED_monitoring,8,1606834638458,1606834640658,2200,,,,,False,,,1830.0,6,ASSUMED_HOSTILE,,490,624,5,ASSUMED_FRIEND,21.0,2,FRIEND,489.0,357.0,0.0,1.0,14.0,False,6,2,5,3.0,4.0,0.0,2.0,5.0,8.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,4322,CLICKED_monitoring,8,1606834644421,1606834645177,756,,,,,False,,,1706.0,4,HOSTILE,,488,276,5,ASSUMED_FRIEND,0.0,3,NEUTRAL,136.0,222.0,0.0,1.0,15.0,False,4,3,17,2.0,5.0,0.0,2.0,5.0,8.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,4597,CLICKED_monitoring,8,1606834649149,1606834650959,1810,,,,,False,,,1952.0,1,UNKNOWN,,507,245,2,FRIEND,12.0,3,NEUTRAL,318.0,380.0,0.0,1.0,16.0,False,1,3,21,2.0,6.0,0.0,1.0,5.0,8.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,4910,CLICKED_monitoring,8,1606834653815,1606834657640,3825,,,,,True,,,784.0,2,FRIEND,,111,642,6,ASSUMED_HOSTILE,2.0,6,ASSUMED_HOSTILE,111.0,642.0,0.0,1.0,17.0,False,2,6,2,2.0,6.0,0.0,1.0,4.0,8.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,5292,TIMEOUT_monitoring,8,1606834661053,NA,NA,,,,,False,,,997.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,2.0,2,FRIEND,35.0,551.0,0.0,1.0,18.0,False,6,2,NA,2.0,6.0,0.0,1.0,5.0,8.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,5549,CLICKED_monitoring,8,1606834670018,1606834671637,1619,,,,,False,,,1742.0,6,ASSUMED_HOSTILE,,143,633,2,FRIEND,22.0,4,HOSTILE,229.0,153.0,0.0,1.0,19.0,False,6,4,2,3.0,6.0,0.0,1.0,5.0,8.0,1.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,5727,CLICKED_monitoring,8,1606834674312,1606834675574,1262,,,,,True,,,647.0,5,ASSUMED_FRIEND,,306,390,6,ASSUMED_HOSTILE,1.0,6,ASSUMED_HOSTILE,306.0,390.0,0.0,1.0,20.0,False,5,6,1,3.0,6.0,0.0,1.0,5.0,7.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,5935,CLICKED_monitoring,8,1606834678907,1606834680058,1151,,,,,True,,,1303.0,5,ASSUMED_FRIEND,,221,424,6,ASSUMED_HOSTILE,5.0,6,ASSUMED_HOSTILE,221.0,424.0,0.0,1.0,21.0,False,5,6,5,3.0,6.0,0.0,1.0,5.0,6.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,6262,CLICKED_monitoring,8,1606834682709,1606834687056,4347,,,,,False,,,624.0,5,ASSUMED_FRIEND,,315,550,6,ASSUMED_HOSTILE,13.0,2,FRIEND,632.0,33.0,0.0,1.0,22.0,False,5,2,5,3.0,6.0,0.0,1.0,6.0,5.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,6628,CLICKED_monitoring,8,1606834690622,1606834695179,4557,,,,,False,,,1235.0,5,ASSUMED_FRIEND,,463,579,2,FRIEND,14.0,1,UNKNOWN,41.0,479.0,0.0,1.0,23.0,False,5,1,7,3.0,6.0,0.0,2.0,6.0,4.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,6879,CLICKED_monitoring,8,1606834699026,1606834700976,1950,,,,,False,,,1535.0,1,UNKNOWN,,376,547,3,NEUTRAL,14.0,3,NEUTRAL,160.0,699.0,0.0,1.0,24.0,False,1,3,3,3.0,7.0,0.0,1.0,6.0,4.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,7185,CLICKED_monitoring,8,1606834704209,1606834707539,3330,,,,,False,,,1218.0,5,ASSUMED_FRIEND,,494,491,5,ASSUMED_FRIEND,15.0,2,FRIEND,242.0,620.0,0.0,1.0,25.0,False,5,2,16,3.0,7.0,0.0,1.0,7.0,3.0,3.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,7455,CLICKED_monitoring,8,1606834710819,1606834713809,2990,,,,,False,,,853.0,6,ASSUMED_HOSTILE,,535,210,2,FRIEND,1.0,2,FRIEND,34.0,536.0,0.0,1.0,26.0,False,6,2,21,3.0,7.0,0.0,1.0,8.0,3.0,2.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,7749,CLICKED_monitoring,8,1606834717591,1606834720013,2422,,,,,False,,,1736.0,6,ASSUMED_HOSTILE,,487,330,3,NEUTRAL,5.0,1,UNKNOWN,626.0,185.0,0.0,1.0,27.0,False,6,1,3,3.0,7.0,0.0,2.0,8.0,3.0,1.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,7982,CLICKED_monitoring,8,1606834723750,1606834725392,1642,,,,,False,,,1404.0,1,UNKNOWN,,52,461,2,FRIEND,5.0,2,FRIEND,603.0,75.0,0.0,1.0,28.0,False,1,2,1,3.0,7.0,0.0,1.0,9.0,3.0,1.0,0.0,0.0,24.0,1.0
8,complete_monitoring_trial,,4,8255,CLICKED_monitoring,8,1606834728156,1606834731232,3076,,,,,False,,,733.0,5,ASSUMED_FRIEND,,515,317,4,HOSTILE,16.0,3,NEUTRAL,598.0,282.0,0.0,1.0,29.0,False,5,3,11,3.0,8.0,0.0,1.0,9.0,2.0,1.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,286,CLICKED_monitoring,9,1606834816828,1606834822048,220,,,,,False,,,1774.0,1,UNKNOWN,,385,370,3,NEUTRAL,0.0,4,HOSTILE,87.0,710.0,0.0,1.0,0.0,False,1,4,8,3.0,2.0,0.0,5.0,2.0,6.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,668,TIMEOUT_monitoring,9,1606834825204,NA,NA,,,,,False,,,1129.0,1,UNKNOWN,,NA,NA,NA,NA,1.0,4,HOSTILE,645.0,337.0,0.0,1.0,1.0,False,1,4,NA,4.0,2.0,0.0,4.0,2.0,6.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,1037,TIMEOUT_monitoring,9,1606834833698,NA,NA,,,,,False,,,899.0,1,UNKNOWN,,NA,NA,NA,NA,2.0,5,ASSUMED_FRIEND,213.0,375.0,0.0,1.0,2.0,False,1,5,NA,4.0,2.0,0.0,3.0,2.0,7.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,1424,TIMEOUT_monitoring,9,1606834842606,NA,NA,,,,,False,,,1380.0,3,NEUTRAL,,NA,NA,NA,NA,8.0,4,HOSTILE,549.0,421.0,0.0,1.0,3.0,False,3,4,NA,5.0,1.0,0.0,3.0,2.0,7.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,1613,CLICKED_monitoring,9,1606834851804,1606834852962,1158,,,,,True,,,1329.0,5,ASSUMED_FRIEND,,261,489,3,NEUTRAL,2.0,3,NEUTRAL,261.0,489.0,0.0,1.0,4.0,False,5,3,2,5.0,2.0,0.0,3.0,2.0,6.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,2005,TIMEOUT_monitoring,9,1606834856018,NA,NA,,,,,False,,,1006.0,1,UNKNOWN,,NA,NA,NA,NA,3.0,6,ASSUMED_HOSTILE,480.0,304.0,0.0,1.0,5.0,False,1,6,NA,5.0,2.0,0.0,2.0,2.0,6.0,7.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,2428,TIMEOUT_monitoring,9,1606834865482,NA,NA,,,,,False,,,1896.0,3,NEUTRAL,,NA,NA,NA,NA,2.0,2,FRIEND,540.0,406.0,0.0,1.0,6.0,False,3,2,NA,5.0,1.0,0.0,2.0,3.0,6.0,7.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,2821,TIMEOUT_monitoring,9,1606834874158,NA,NA,,,,,False,,,967.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,3.0,1,UNKNOWN,687.0,293.0,0.0,1.0,7.0,False,6,1,NA,5.0,1.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,3066,CLICKED_monitoring,9,1606834883592,1606834884856,1264,,,,,True,,,1944.0,5,ASSUMED_FRIEND,,88,241,4,HOSTILE,12.0,4,HOSTILE,88.0,241.0,0.0,1.0,8.0,False,5,4,12,6.0,1.0,0.0,3.0,3.0,5.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,3476,TIMEOUT_monitoring,9,1606834888718,NA,NA,,,,,False,,,1821.0,2,FRIEND,,NA,NA,NA,NA,2.0,6,ASSUMED_HOSTILE,217.0,612.0,0.0,1.0,9.0,False,2,6,NA,6.0,1.0,0.0,3.0,2.0,5.0,7.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,3847,CLICKED_monitoring,9,1606834897394,1606834902698,304,,,,,False,,,1098.0,6,ASSUMED_HOSTILE,,218,5,4,HOSTILE,2.0,3,NEUTRAL,131.0,650.0,0.0,1.0,10.0,False,6,3,1,6.0,2.0,0.0,3.0,2.0,5.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,4241,TIMEOUT_monitoring,9,1606834906348,NA,NA,,,,,False,,,1626.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,18.0,3,NEUTRAL,143.0,396.0,0.0,1.0,11.0,False,6,3,NA,6.0,3.0,0.0,3.0,2.0,5.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,4607,TIMEOUT_monitoring,9,1606834914816,NA,NA,,,,,False,,,685.0,1,UNKNOWN,,NA,NA,NA,NA,3.0,4,HOSTILE,171.0,466.0,0.0,1.0,12.0,False,1,4,NA,7.0,3.0,0.0,2.0,2.0,5.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,4743,CLICKED_monitoring,9,1606834924136,1606834924276,140,,,,,False,,,1368.0,2,FRIEND,,145,75,1,UNKNOWN,6.0,4,HOSTILE,423.0,614.0,0.0,1.0,13.0,False,2,4,5,8.0,3.0,0.0,2.0,1.0,5.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,5141,TIMEOUT_monitoring,9,1606834927722,NA,NA,,,,,False,,,1409.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,13.0,4,HOSTILE,363.0,335.0,0.0,1.0,14.0,False,5,4,NA,9.0,3.0,0.0,2.0,1.0,4.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,5578,TIMEOUT_monitoring,9,1606834937544,NA,NA,,,,,False,,,1998.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,19.0,2,FRIEND,261.0,550.0,0.0,1.0,15.0,False,6,2,NA,9.0,3.0,0.0,2.0,2.0,4.0,4.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,5992,TIMEOUT_monitoring,9,1606834947478,NA,NA,,,,,False,,,1947.0,1,UNKNOWN,,NA,NA,NA,NA,4.0,2,FRIEND,460.0,633.0,0.0,1.0,16.0,False,1,2,NA,9.0,3.0,0.0,1.0,3.0,4.0,4.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,6377,CLICKED_monitoring,9,1606834956666,1606834962258,592,,,,,True,,,1546.0,5,ASSUMED_FRIEND,,463,69,1,UNKNOWN,14.0,1,UNKNOWN,463.0,69.0,0.0,1.0,17.0,False,5,1,14,9.0,3.0,0.0,2.0,3.0,3.0,4.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,6795,TIMEOUT_monitoring,9,1606834966064,NA,NA,,,,,False,,,1774.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,15.0,6,ASSUMED_HOSTILE,544.0,584.0,0.0,1.0,18.0,False,5,6,NA,9.0,3.0,0.0,2.0,3.0,2.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,7178,TIMEOUT_monitoring,9,1606834974528,NA,NA,,,,,False,,,1086.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,16.0,1,UNKNOWN,468.0,376.0,0.0,1.0,19.0,False,5,1,NA,9.0,3.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,7334,CLICKED_monitoring,9,1606834983074,1606834983860,786,,,,,False,,,769.0,5,ASSUMED_FRIEND,,686,655,3,NEUTRAL,17.0,4,HOSTILE,365.0,541.0,0.0,1.0,20.0,False,5,4,18,10.0,3.0,0.0,3.0,3.0,0.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,7705,TIMEOUT_monitoring,9,1606834986502,NA,NA,,,,,False,,,593.0,3,NEUTRAL,,NA,NA,NA,NA,2.0,5,ASSUMED_FRIEND,451.0,445.0,0.0,1.0,21.0,False,3,5,NA,10.0,2.0,0.0,3.0,3.0,1.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,8076,TIMEOUT_monitoring,9,1606834994766,NA,NA,,,,,False,,,884.0,1,UNKNOWN,,NA,NA,NA,NA,5.0,6,ASSUMED_HOSTILE,248.0,277.0,0.0,1.0,22.0,False,1,6,NA,10.0,2.0,0.0,2.0,3.0,1.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,8462,TIMEOUT_monitoring,9,1606835002946,NA,NA,,,,,False,,,978.0,5,ASSUMED_FRIEND,,NA,NA,NA,NA,2.0,6,ASSUMED_HOSTILE,252.0,575.0,0.0,1.0,23.0,False,5,6,NA,10.0,2.0,0.0,2.0,3.0,0.0,7.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,8670,CLICKED_monitoring,9,1606835011768,1606835012842,1074,,,,,True,,,1660.0,1,UNKNOWN,,258,599,5,ASSUMED_FRIEND,14.0,5,ASSUMED_FRIEND,258.0,599.0,0.0,1.0,24.0,False,1,5,14,10.0,2.0,0.0,1.0,3.0,1.0,7.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,9064,TIMEOUT_monitoring,9,1606835015778,NA,NA,,,,,False,,,907.0,6,ASSUMED_HOSTILE,,NA,NA,NA,NA,2.0,2,FRIEND,161.0,461.0,0.0,1.0,25.0,False,6,2,NA,10.0,2.0,0.0,1.0,4.0,1.0,6.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,9378,CLICKED_monitoring,9,1606835024556,1606835027622,3066,,,,,True,,,1448.0,6,ASSUMED_HOSTILE,,743,148,5,ASSUMED_FRIEND,5.0,5,ASSUMED_FRIEND,743.0,148.0,0.0,1.0,26.0,False,6,5,5,10.0,2.0,0.0,1.0,4.0,2.0,5.0,0.0,0.0,24.0,1.0
9,complete_monitoring_trial,,4,9763,TIMEOUT_monitoring,9,1606835030958,NA,NA,,,,,False,,,1290.0,4,HOSTILE,,NA,NA,NA,NA,0.0,1,UNKNOWN,263.0,324.0,0.0,1.0,27.0,False,4,1,NA,9.0,2.0,0.0,2.0,4.0,2.0,5.0,0.0,0.0,24.0,1.0
